ID da Transação,ID do Cliente,Data da Transação,Valor Total,Número de Parcelas,Valor da Parcela,Taxa de Juros
2105,4471,2020-04-05,8309,23,361.26,4.27
2106,4320,2018-09-19,10389,14,742.07,0.94
2107,2584,2018-06-09,3953,15,263.53,1.03
2108,1842,2019-06-20,4608,10,460.8,3.61
2109,3942,2022-02-26,5007,17,294.53,2.54
2110,2307,2018-01-07,13533,7,1933.29,0.4
2111,4800,2022-04-30,4546,21,216.48,1.51
2112,757,2020-09-08,4500,8,562.5,3.5
2113,2242,2022-08-18,3107,13,239.0,3.43
2114,2282,2021-03-04,13272,22,603.27,2.55
2115,2653,2019-06-06,13666,6,2277.67,0.07
2116,135,2019-01-27,5824,15,388.27,0.12
2117,4642,2019-05-10,9543,19,502.26,4.16
2118,692,2022-03-12,8817,14,629.79,1.52
2119,764,2019-04-02,11719,19,616.79,1.09
2120,2834,2018-11-09,2645,12,220.42,1.78
2121,3575,2020-07-23,3826,17,225.06,0.89
2122,1045,2023-09-26,2463,20,123.15,4.1
2123,4197,2018-07-06,9974,21,474.95,4.35
2124,4211,2020-12-13,8572,16,535.75,3.93
2125,620,2020-03-14,4588,10,458.8,0.34
2126,4324,2018-04-02,5304,22,241.09,1.1
2127,4650,2021-04-27,7893,6,1315.5,4.3
2128,1969,2022-12-30,6740,16,421.25,0.51
2129,1854,2019-10-13,7927,14,566.21,0.12
2130,3404,2021-10-29,13285,16,830.31,1.26
2131,955,2021-07-14,3445,17,202.65,3.09
2132,871,2020-05-27,6641,24,276.71,3.6
2133,2000,2023-01-03,12301,21,585.76,4.59
2134,1033,2020-10-11,11645,11,1058.64,0.73
2135,4388,2021-07-20,3950,7,564.29,1.15
2136,4023,2022-04-26,10250,18,569.44,4.57
2137,813,2022-06-12,9389,17,552.29,2.79
2138,1433,2022-09-19,6787,10,678.7,4.77
2139,1913,2018-11-22,2834,18,157.44,1.48
2140,124,2023-06-08,14143,17,831.94,3.78
2141,4046,2020-09-06,5029,8,628.62,1.23
2142,1638,2019-07-12,12808,9,1423.11,0.68
2143,2274,2022-05-13,8854,8,1106.75,4.38
2144,4848,2022-11-17,13102,11,1191.09,2.24
2145,455,2018-09-22,3594,18,199.67,3.66
2146,2998,2021-01-14,7174,24,298.92,1.7
2147,2130,2019-05-01,13582,21,646.76,2.66
2148,1123,2018-06-23,13901,22,631.86,4.73
2149,531,2019-09-29,11928,7,1704.0,1.71
2150,3859,2020-07-10,5562,16,347.62,1.06
2151,13,2021-11-13,1823,17,107.24,3.07
2152,974,2022-05-15,10818,12,901.5,2.7
2153,4973,2020-05-31,9016,9,1001.78,4.39
2154,2417,2022-02-06,13409,8,1676.12,4.63
2155,1216,2023-03-27,12018,8,1502.25,1.09
2156,3283,2020-11-24,11702,13,900.15,0.39
2157,1105,2018-07-11,13981,8,1747.62,0.08
2158,424,2023-10-27,2142,14,153.0,4.46
2159,3380,2021-02-03,6078,23,264.26,3.82
2160,3574,2020-12-24,3843,23,167.09,4.87
2161,4301,2018-05-28,5888,8,736.0,0.42
2162,3276,2022-12-20,1529,19,80.47,3.39
2163,2170,2018-05-30,5732,21,272.95,2.01
2164,3612,2021-06-27,9325,22,423.86,1.46
2165,3767,2020-05-18,14844,10,1484.4,0.62
2166,3513,2021-04-11,7086,14,506.14,2.28
2167,3496,2018-01-29,13603,12,1133.58,3.98
2168,2087,2023-01-28,9330,9,1036.67,3.93
2169,2401,2023-12-11,13440,10,1344.0,2.5
2170,798,2018-03-20,9880,18,548.89,2.26
2171,394,2023-01-09,3982,9,442.44,0.17
2172,3689,2023-05-03,11570,17,680.59,0.32
2173,1292,2021-11-06,7249,11,659.0,0.21
2174,4880,2018-04-01,7793,16,487.06,0.18
2175,4563,2019-05-26,6741,14,481.5,3.34
2176,3156,2018-03-18,9363,17,550.76,4.29
2177,2579,2020-05-07,8098,12,674.83,3.76
2178,30,2022-03-02,13324,13,1024.92,1.4
2179,2493,2023-10-09,2334,8,291.75,0.21
2180,336,2019-10-20,9551,18,530.61,1.54
2181,4222,2019-12-02,9326,15,621.73,2.94
2182,599,2023-06-12,13069,6,2178.17,1.32
2183,4183,2023-03-27,7206,8,900.75,4.11
2184,4970,2020-03-14,5389,15,359.27,2.79
2185,4840,2020-11-10,2559,23,111.26,4.39
2186,2393,2019-12-15,5581,12,465.08,4.97
2187,4793,2020-11-22,7149,8,893.62,2.82
2188,4843,2022-01-15,6410,9,712.22,4.47
2189,2900,2021-07-24,13223,6,2203.83,1.3
2190,2140,2019-11-08,10639,12,886.58,1.7
2191,3327,2022-04-19,13791,13,1060.85,4.05
2192,2641,2018-01-28,4474,24,186.42,0.39
2193,4632,2023-05-19,7380,16,461.25,0.0
2194,2221,2019-05-12,3433,14,245.21,4.59
2195,4859,2020-08-13,9122,15,608.13,2.71
2196,1573,2019-12-20,7101,24,295.88,0.81
2197,3901,2019-04-11,8158,14,582.71,0.17
2198,1176,2018-05-12,12616,14,901.14,1.4
2199,2059,2023-01-29,13362,19,703.26,1.71
2200,1859,2018-05-31,5845,6,974.17,4.43
2201,685,2022-04-23,2161,7,308.71,2.2
2202,3475,2018-11-19,5127,22,233.05,4.89
2203,3472,2021-05-24,5891,15,392.73,2.44
2204,2153,2023-10-21,6448,16,403.0,4.92
2205,601,2022-02-17,2310,18,128.33,3.07
2206,2275,2021-05-15,14717,12,1226.42,2.08
2207,1045,2022-09-12,7391,17,434.76,0.74
2208,3650,2020-11-25,4059,8,507.38,2.77
2209,2960,2022-01-06,1159,18,64.39,4.69
2210,396,2018-03-30,2409,10,240.9,0.69
2211,3809,2020-02-05,10202,7,1457.43,0.41
2212,1560,2023-05-28,12250,18,680.56,3.97
2213,1214,2018-10-22,2587,9,287.44,3.16
2214,142,2020-05-08,7048,15,469.87,4.08
2215,3484,2020-08-29,4867,10,486.7,3.95
2216,881,2020-04-29,14083,7,2011.86,2.99
2217,2502,2022-09-02,2633,23,114.48,0.33
2218,2414,2021-01-16,12107,14,864.79,2.54
2219,1596,2018-10-07,3340,8,417.5,0.33
2220,3752,2018-07-16,6899,17,405.82,1.19
2221,437,2023-03-20,13483,23,586.22,3.49
2222,1291,2021-11-30,9126,15,608.4,0.14
2223,1513,2023-12-02,9883,23,429.7,4.05
2224,1863,2023-10-30,14797,11,1345.18,2.14
2225,61,2022-08-14,8044,9,893.78,0.78
2226,1363,2021-07-18,5641,15,376.07,3.21
2227,2312,2021-08-28,10805,17,635.59,4.96
2228,2495,2023-03-27,9391,20,469.55,3.42
2229,1701,2022-12-24,5610,6,935.0,2.11
2230,540,2019-11-10,11177,12,931.42,2.48
2231,3205,2023-05-09,7653,10,765.3,0.29
2232,1777,2019-07-29,14991,9,1665.67,2.32
2233,1422,2021-05-25,11266,7,1609.43,4.29
2234,2395,2023-01-03,13029,12,1085.75,0.35
2235,2095,2020-10-17,5217,9,579.67,4.24
2236,4097,2023-08-24,11143,6,1857.17,2.74
2237,4027,2018-12-15,4265,17,250.88,3.99
2238,1324,2019-03-14,10824,19,569.68,3.2
2239,4115,2022-12-31,9730,24,405.42,3.4
2240,442,2021-11-19,2712,18,150.67,1.27
2241,2523,2020-10-22,7396,7,1056.57,2.3
2242,1249,2023-07-16,1106,17,65.06,1.27
2243,1441,2022-07-22,13084,7,1869.14,2.05
2244,3361,2019-12-08,2501,8,312.62,4.27
2245,3235,2019-12-11,3571,10,357.1,3.83
2246,1763,2023-09-16,11396,23,495.48,1.2
2247,804,2021-04-30,6725,6,1120.83,2.98
2248,1004,2022-09-17,4002,10,400.2,0.09
2249,1453,2021-06-19,2609,21,124.24,4.58
2250,1659,2023-12-08,8137,13,625.92,3.32
2251,706,2022-07-07,3727,14,266.21,3.79
2252,4974,2022-11-20,11386,21,542.19,0.63
2253,879,2023-05-10,14206,17,835.65,1.52
2254,3555,2023-10-31,12602,7,1800.29,0.94
2255,4290,2018-04-25,9416,13,724.31,1.24
2256,4030,2023-04-05,13747,7,1963.86,1.68
2257,1759,2020-04-25,2249,11,204.45,2.27
2258,1805,2019-08-14,3129,10,312.9,3.63
2259,2965,2019-12-31,6423,11,583.91,1.02
2260,4801,2018-01-23,13612,14,972.29,2.21
2261,1512,2023-03-25,13679,15,911.93,0.94
2262,317,2021-03-29,12444,14,888.86,2.98
2263,314,2021-08-09,6992,7,998.86,1.02
2264,35,2019-05-15,7187,12,598.92,2.63
2265,57,2021-02-08,8727,17,513.35,0.63
2266,1278,2022-05-14,14773,6,2462.17,2.75
2267,3145,2019-12-31,12529,24,522.04,3.02
2268,3691,2023-03-17,10050,6,1675.0,4.94
2269,2021,2020-11-04,13168,22,598.55,2.1
2270,385,2019-04-26,1530,20,76.5,1.42
2271,126,2021-03-14,8712,21,414.86,1.01
2272,1901,2021-08-03,2964,24,123.5,2.58
2273,4295,2023-03-30,11887,21,566.05,0.88
2274,2144,2020-04-05,9763,15,650.87,0.13
2275,1359,2021-08-31,12108,11,1100.73,0.2
2276,2277,2021-01-11,1946,20,97.3,1.69
2277,1168,2022-08-01,12880,18,715.56,1.81
2278,2515,2019-06-19,1521,16,95.06,0.58
2279,2712,2022-01-21,1353,12,112.75,0.44
2280,2298,2021-11-21,2236,14,159.71,4.67
2281,1137,2019-03-23,3023,22,137.41,4.34
2282,3451,2021-07-28,3855,17,226.76,2.94
2283,151,2023-02-16,10509,17,618.18,1.87
2284,4146,2020-06-19,5527,14,394.79,0.65
2285,135,2019-06-27,11285,13,868.08,1.75
2286,3708,2023-07-21,5251,21,250.05,4.84
2287,1151,2019-02-15,7195,12,599.58,2.9
2288,2403,2020-06-30,11293,10,1129.3,1.69
2289,4377,2020-07-13,9412,6,1568.67,4.7
2290,3125,2021-10-28,5407,22,245.77,3.59
2291,1006,2022-03-20,14204,22,645.64,2.63
2292,3261,2019-04-18,8214,16,513.38,0.2
2293,1604,2019-01-08,4283,15,285.53,1.7
2294,32,2021-04-03,14576,12,1214.67,0.77
2295,54,2023-04-11,7602,9,844.67,1.75
2296,326,2018-08-05,4113,20,205.65,4.57
2297,1303,2022-11-25,6606,19,347.68,0.88
2298,1511,2021-12-22,12246,23,532.43,4.02
2299,2208,2019-09-28,14405,7,2057.86,1.47
2300,125,2020-05-02,3728,15,248.53,2.72
2301,3823,2023-01-31,14809,15,987.27,3.24
2302,3816,2022-09-03,6788,14,484.86,0.22
2303,1218,2021-01-09,11822,14,844.43,1.1
2304,1871,2021-06-17,2453,12,204.42,3.01
2305,4578,2022-11-09,6868,19,361.47,0.0
2306,17,2019-05-31,13880,7,1982.86,3.57
2307,4336,2021-12-09,13178,9,1464.22,4.51
2308,2010,2020-03-22,3640,12,303.33,2.48
2309,866,2022-11-10,2900,8,362.5,0.07
2310,4940,2022-01-11,5590,19,294.21,4.66
2311,521,2019-02-02,9794,15,652.93,2.28
2312,974,2022-11-29,9536,6,1589.33,1.73
2313,2168,2018-12-12,9880,23,429.57,4.85
2314,3827,2022-05-23,11611,15,774.07,3.79
2315,4036,2023-12-17,10842,19,570.63,0.56
2316,3326,2023-06-29,11545,16,721.56,3.06
2317,1722,2018-03-02,13828,22,628.55,2.1
2318,1764,2022-05-18,9032,11,821.09,3.42
2319,2729,2022-03-11,12423,16,776.44,3.7
2320,4849,2018-01-01,11941,6,1990.17,0.13
2321,2632,2020-10-04,13359,14,954.21,4.43
2322,3222,2018-04-13,3471,11,315.55,3.71
2323,3136,2019-02-03,4374,15,291.6,1.42
2324,4121,2021-04-24,12222,23,531.39,1.76
2325,2096,2022-12-27,10915,20,545.75,4.29
2326,2504,2020-12-21,4188,24,174.5,1.18
2327,2475,2019-06-15,2636,7,376.57,3.49
2328,3788,2023-09-28,1841,21,87.67,2.77
2329,46,2019-04-03,14369,14,1026.36,3.99
2330,3988,2020-07-19,5526,17,325.06,2.04
2331,2538,2020-07-30,12592,12,1049.33,2.3
2332,2630,2022-01-31,9525,7,1360.71,3.23
2333,4419,2021-02-17,11971,14,855.07,3.7
2334,2628,2021-06-22,1656,13,127.38,0.47
2335,4,2022-10-14,9538,7,1362.57,3.43
2336,306,2023-11-02,4186,13,322.0,4.91
2337,3829,2019-02-02,4540,8,567.5,4.65
2338,3030,2018-05-14,1158,9,128.67,0.13
2339,1371,2022-04-13,12073,13,928.69,4.33
2340,353,2020-09-13,3588,20,179.4,1.2
2341,4825,2021-02-04,14353,21,683.48,0.45
2342,3388,2023-06-20,12338,18,685.44,3.76
2343,2119,2020-12-24,10093,22,458.77,0.76
2344,1192,2021-03-16,6706,14,479.0,1.45
2345,456,2019-06-13,10240,6,1706.67,2.54
2346,1268,2021-12-11,5828,12,485.67,1.37
2347,4866,2022-01-24,3920,9,435.56,3.23
2348,4940,2019-10-02,2110,12,175.83,2.43
2349,1446,2021-05-16,1261,22,57.32,0.06
2350,1341,2019-04-11,2659,24,110.79,4.25
2351,3055,2020-06-21,2749,14,196.36,4.22
2352,2517,2021-07-25,11254,6,1875.67,2.48
2353,4203,2019-10-22,4076,19,214.53,0.71
2354,439,2023-04-21,12379,11,1125.36,4.07
2355,4800,2019-04-13,12340,20,617.0,3.87
2356,4201,2023-07-16,12523,6,2087.17,3.19
2357,3578,2023-05-25,8546,22,388.45,3.29
2358,3387,2023-02-28,7748,20,387.4,3.22
2359,1074,2021-03-25,5822,17,342.47,3.62
2360,1543,2019-05-24,9178,6,1529.67,0.14
2361,3403,2018-02-02,7681,18,426.72,2.93
2362,769,2019-05-28,14239,9,1582.11,3.47
2363,1882,2019-02-05,2435,24,101.46,2.15
2364,4434,2020-11-07,4967,15,331.13,4.74
2365,4684,2022-03-21,8450,18,469.44,0.03
2366,3649,2018-03-14,1392,23,60.52,3.11
2367,319,2019-05-10,9795,14,699.64,4.2
2368,4703,2019-10-24,13129,6,2188.17,0.77
2369,142,2023-08-11,10937,23,475.52,2.63
2370,3293,2018-10-21,1177,7,168.14,2.31
2371,3161,2022-06-08,14700,7,2100.0,3.85
2372,1320,2021-12-26,11388,8,1423.5,4.58
2373,745,2022-01-04,2326,22,105.73,2.92
2374,3251,2019-05-11,11246,20,562.3,0.95
2375,1206,2022-01-15,7072,20,353.6,1.22
2376,1056,2020-10-06,10147,15,676.47,2.14
2377,4295,2021-04-07,8720,11,792.73,0.93
2378,787,2021-09-06,2794,18,155.22,2.42
2379,2665,2023-08-08,8814,20,440.7,0.69
2380,3669,2018-02-14,1370,10,137.0,2.13
2381,523,2020-01-05,4349,11,395.36,3.31
2382,4678,2022-07-28,14737,17,866.88,1.39
2383,3701,2021-09-19,12134,17,713.76,4.61
2384,3200,2020-04-02,1605,24,66.88,1.71
2385,4100,2021-06-07,3499,11,318.09,3.74
2386,2977,2023-12-02,4859,20,242.95,1.84
2387,4345,2019-02-06,14239,10,1423.9,4.77
2388,2864,2022-10-16,6801,24,283.38,0.36
2389,1474,2019-06-24,11224,15,748.27,3.87
2390,3902,2020-07-04,9382,11,852.91,4.04
2391,4734,2022-07-04,12643,10,1264.3,4.53
2392,3517,2020-12-27,5626,20,281.3,3.3
2393,224,2021-10-25,14143,24,589.29,2.56
2394,3835,2018-10-17,12273,13,944.08,0.14
2395,897,2018-09-19,12288,7,1755.43,2.14
2396,4551,2022-01-08,4520,22,205.45,2.61
2397,3150,2021-11-10,2750,10,275.0,4.72
2398,2356,2022-11-13,11412,15,760.8,4.46
2399,3006,2020-02-18,11723,14,837.36,3.63
2400,2601,2022-09-02,7439,20,371.95,3.14
2401,2895,2019-07-27,14525,22,660.23,1.8
2402,2538,2020-12-19,3885,17,228.53,0.96
2403,4249,2019-10-25,1400,24,58.33,0.91
2404,2546,2023-03-15,14386,24,599.42,1.77
2405,832,2023-08-31,4624,16,289.0,4.64
2406,1733,2020-07-27,2015,16,125.94,3.19
2407,4353,2020-08-29,4941,10,494.1,0.58
2408,1368,2020-04-13,14540,17,855.29,3.53
2409,1002,2021-08-28,2843,7,406.14,0.89
2410,2699,2021-12-02,14580,16,911.25,0.84
2411,4256,2022-05-30,8185,11,744.09,1.84
2412,324,2018-06-24,12023,22,546.5,3.5
2413,4933,2022-10-09,13549,13,1042.23,0.78
2414,1178,2018-04-08,6026,12,502.17,2.57
2415,2699,2018-01-20,10665,22,484.77,1.23
2416,2817,2022-03-22,10223,16,638.94,2.59
2417,2953,2021-03-29,14708,17,865.18,4.36
2418,1989,2018-11-01,10296,10,1029.6,4.79
2419,4631,2023-02-23,11792,7,1684.57,4.84
2420,1790,2018-06-26,13376,9,1486.22,3.19
2421,3949,2022-06-25,7844,9,871.56,1.2
2422,2391,2023-07-15,5030,17,295.88,0.61
2423,3880,2021-08-14,5804,16,362.75,2.64
2424,3116,2021-01-09,2079,23,90.39,2.94
2425,991,2022-08-03,6057,21,288.43,0.35
2426,4915,2022-04-27,1178,10,117.8,2.03
2427,1337,2023-01-22,13094,18,727.44,1.65
2428,1831,2018-09-16,10724,18,595.78,2.81
2429,3699,2022-06-23,5093,24,212.21,3.84
2430,4375,2022-02-17,9865,19,519.21,0.11
2431,4381,2022-06-08,10100,19,531.58,1.12
2432,1087,2022-07-29,1400,6,233.33,3.53
2433,3539,2022-07-26,12022,20,601.1,0.42
2434,842,2021-11-11,4608,23,200.35,2.0
2435,4091,2018-12-22,14561,8,1820.12,1.08
2436,1293,2023-04-09,12096,22,549.82,0.07
2437,4103,2022-12-09,7497,14,535.5,1.14
2438,2359,2021-06-28,11844,9,1316.0,0.71
2439,3999,2019-07-04,7653,15,510.2,4.36
2440,1340,2022-06-14,2368,24,98.67,2.59
2441,378,2020-08-22,8730,7,1247.14,2.78
2442,1178,2021-08-27,6258,20,312.9,0.87
2443,1560,2023-06-18,1729,24,72.04,0.42
2444,3905,2019-08-10,5134,20,256.7,0.76
2445,1259,2023-03-04,7114,8,889.25,2.8
2446,2962,2020-10-31,4056,13,312.0,2.63
2447,1128,2022-02-10,14492,15,966.13,1.95
2448,1836,2020-10-08,4061,19,213.74,0.19
2449,3893,2023-10-31,4990,6,831.67,3.53
2450,542,2022-08-02,9244,9,1027.11,0.34
2451,1290,2023-02-11,3252,20,162.6,2.88
2452,4891,2018-02-13,4772,7,681.71,2.52
2453,3524,2018-09-22,9578,11,870.73,0.71
2454,741,2022-03-25,3320,22,150.91,3.32
2455,1214,2023-01-28,8752,22,397.82,0.52
2456,2070,2022-07-07,12023,16,751.44,2.86
2457,3579,2021-11-17,8006,10,800.6,1.77
2458,2455,2023-02-02,9265,11,842.27,2.14
2459,2269,2022-03-12,7474,8,934.25,2.11
2460,3808,2021-08-17,9117,14,651.21,3.75
2461,3176,2021-10-28,12076,16,754.75,4.16
2462,4027,2021-07-30,2781,10,278.1,0.92
2463,16,2018-02-02,2652,24,110.5,3.31
2464,2557,2021-08-18,2627,21,125.1,4.81
2465,4,2020-01-04,6525,22,296.59,4.69
2466,1811,2020-11-20,5710,18,317.22,2.28
2467,281,2020-06-05,14122,12,1176.83,1.05
2468,3197,2019-09-05,2052,19,108.0,3.7
2469,3798,2022-12-22,10964,6,1827.33,4.69
2470,2961,2022-11-10,2902,21,138.19,2.38
2471,4889,2023-01-28,10785,20,539.25,1.85
2472,1543,2022-01-12,6015,22,273.41,1.96
2473,881,2019-04-22,12008,6,2001.33,4.62
2474,1049,2022-12-14,5425,7,775.0,2.39
2475,1334,2023-05-31,7569,13,582.23,1.51
2476,2807,2021-03-10,9073,23,394.48,0.4
2477,2857,2018-03-28,5051,23,219.61,2.77
2478,110,2022-09-05,11491,6,1915.17,4.16
2479,1429,2021-12-06,11840,22,538.18,2.72
2480,824,2018-09-26,11672,21,555.81,1.45
2481,1821,2019-04-14,4896,18,272.0,3.63
2482,123,2022-09-22,6265,24,261.04,0.41
2483,3441,2018-03-03,10404,14,743.14,2.09
2484,4405,2020-05-07,8454,10,845.4,0.14
2485,2737,2019-05-07,9059,15,603.93,1.8
2486,1750,2019-02-03,5191,22,235.95,0.63
2487,406,2022-10-29,14658,12,1221.5,2.58
2488,156,2020-07-30,5334,19,280.74,4.53
2489,4280,2022-12-17,3789,7,541.29,3.6
2490,165,2021-05-21,5952,17,350.12,3.59
2491,2590,2020-06-06,13923,24,580.12,0.53
2492,212,2022-03-25,10790,7,1541.43,1.29
2493,3290,2018-08-12,8266,11,751.45,0.4
2494,3789,2023-10-07,7018,15,467.87,3.44
2495,3020,2021-07-15,2191,16,136.94,4.81
2496,3010,2020-03-05,11257,20,562.85,3.35
2497,4320,2023-09-22,13104,21,624.0,1.32
2498,4062,2021-04-21,4812,24,200.5,0.41
2499,15,2020-10-04,6494,17,382.0,3.06
2500,1355,2019-05-24,10566,24,440.25,3.79
2501,945,2019-02-25,12279,7,1754.14,0.72
2502,616,2018-08-27,13933,22,633.32,3.13
2503,1608,2020-02-23,2704,8,338.0,4.07
2504,2581,2022-06-22,11104,23,482.78,1.65
2505,3864,2021-04-04,9174,24,382.25,4.45
2506,1673,2020-10-09,4688,12,390.67,3.57
2507,4059,2020-01-23,11296,16,706.0,2.89
2508,615,2022-09-05,13619,18,756.61,2.22
2509,2245,2023-03-14,2032,17,119.53,0.57
2510,1282,2020-05-25,12191,12,1015.92,3.41
2511,2228,2021-04-26,4421,21,210.52,2.05
2512,1114,2022-03-12,10540,17,620.0,0.41
2513,4474,2020-05-07,14933,20,746.65,3.84
2514,718,2018-11-21,10333,11,939.36,0.18
2515,2129,2023-04-13,4294,7,613.43,4.62
2516,3817,2020-10-21,9438,19,496.74,4.18
2517,2242,2021-07-10,12158,8,1519.75,2.51
2518,3847,2020-07-19,13066,22,593.91,4.85
2519,2888,2018-11-28,12360,23,537.39,2.26
2520,2072,2018-03-25,14528,8,1816.0,2.54
2521,636,2018-06-09,8692,16,543.25,4.88
2522,1927,2021-06-24,14202,24,591.75,4.31
2523,3295,2020-12-13,12077,21,575.1,0.13
2524,3360,2021-12-08,1312,16,82.0,2.47
2525,2391,2023-03-15,6068,18,337.11,2.75
2526,4901,2022-02-16,11033,10,1103.3,4.28
2527,2348,2022-08-15,7353,12,612.75,2.21
2528,1038,2023-09-02,12966,22,589.36,4.44
2529,2601,2021-08-03,7935,16,495.94,4.21
2530,3218,2022-07-25,5781,24,240.88,2.53
2531,1063,2019-07-07,2791,17,164.18,0.4
2532,4045,2019-05-31,1471,12,122.58,0.74
2533,665,2018-05-12,13269,10,1326.9,3.7
2534,4488,2022-10-12,4427,16,276.69,4.13
2535,4078,2018-10-19,13803,20,690.15,1.5
2536,2643,2019-08-27,12919,9,1435.44,0.2
2537,1612,2022-01-13,9679,19,509.42,2.49
2538,2079,2022-11-18,13082,18,726.78,2.97
2539,3710,2021-01-29,13770,18,765.0,4.85
2540,407,2021-07-08,1246,11,113.27,0.83
2541,1048,2021-11-27,5243,6,873.83,1.44
2542,2422,2021-12-25,9147,14,653.36,1.12
2543,4536,2019-11-13,1298,13,99.85,1.15
2544,2996,2018-03-23,5534,18,307.44,2.88
2545,215,2019-08-06,10221,13,786.23,3.12
2546,4174,2018-11-23,2855,13,219.62,1.29
2547,4245,2023-01-25,14080,7,2011.43,4.9
2548,3517,2022-02-28,12953,21,616.81,0.14
2549,1668,2021-07-07,4605,8,575.62,2.54
2550,1319,2022-03-29,12513,7,1787.57,2.06
2551,4751,2022-05-31,10057,19,529.32,2.08
2552,1954,2022-02-23,11239,7,1605.57,1.73
2553,3526,2020-05-04,14152,8,1769.0,4.99
2554,1458,2020-05-23,7894,21,375.9,3.36
2555,1793,2021-12-08,7229,7,1032.71,1.35
2556,685,2021-09-11,7798,17,458.71,1.33
2557,1003,2023-07-05,10073,21,479.67,2.78
2558,4805,2021-08-30,9383,14,670.21,1.13
2559,3619,2022-12-11,2977,20,148.85,3.83
2560,707,2022-12-16,8931,13,687.0,1.11
2561,3353,2018-04-17,3823,12,318.58,3.33
2562,3035,2019-05-12,5844,15,389.6,0.97
2563,4413,2019-02-19,10799,9,1199.89,2.65
2564,4544,2023-03-20,9666,7,1380.86,0.93
2565,112,2018-07-10,3290,19,173.16,4.34
2566,4523,2020-11-14,4948,16,309.25,4.71
2567,362,2023-10-06,3234,12,269.5,3.39
2568,4389,2018-01-13,7960,8,995.0,2.15
2569,1214,2018-07-11,4707,7,672.43,2.09
2570,728,2020-03-16,13963,10,1396.3,0.36
2571,2626,2021-03-10,4230,16,264.38,2.86
2572,3137,2018-01-13,2855,9,317.22,0.86
2573,1714,2022-07-07,8877,19,467.21,2.92
2574,4451,2020-10-13,5302,21,252.48,0.75
2575,1646,2023-07-08,4527,18,251.5,4.75
2576,3460,2023-04-30,7015,16,438.44,0.69
2577,627,2019-01-10,11247,8,1405.88,0.55
2578,215,2018-09-05,4200,7,600.0,4.37
2579,4011,2020-09-06,3223,10,322.3,3.39
2580,3011,2018-07-19,12175,24,507.29,0.63
2581,4186,2018-03-26,1863,20,93.15,0.42
2582,3110,2021-02-21,4503,24,187.62,0.39
2583,1153,2021-09-11,8048,16,503.0,4.55
2584,2449,2020-08-07,11292,22,513.27,4.36
2585,3189,2018-07-29,7735,19,407.11,4.47
2586,2261,2019-03-10,9353,18,519.61,4.6
2587,2863,2019-03-09,11235,6,1872.5,3.72
2588,3139,2018-11-07,12555,23,545.87,3.17
2589,972,2020-12-15,10372,20,518.6,1.78
2590,4929,2020-01-23,14028,16,876.75,2.17
2591,914,2022-02-08,1170,22,53.18,2.36
2592,3768,2021-02-18,3946,15,263.07,3.4
2593,4701,2020-08-16,11908,17,700.47,1.12
2594,476,2023-08-26,4140,23,180.0,2.91
2595,976,2018-04-03,5229,19,275.21,3.06
2596,724,2021-02-01,4153,23,180.57,3.16
2597,3227,2021-10-20,5278,23,229.48,3.21
2598,1886,2020-10-16,7852,11,713.82,3.13
2599,4162,2021-11-22,2525,14,180.36,3.73
2600,3511,2021-04-07,1737,6,289.5,4.9
2601,1340,2019-04-12,1625,16,101.56,3.07
2602,794,2020-10-26,2256,8,282.0,2.05
2603,2268,2019-11-03,6780,24,282.5,3.43
2604,3967,2018-06-13,5870,23,255.22,2.75
2605,2878,2020-04-21,6058,16,378.62,3.02
2606,3851,2020-10-12,12119,20,605.95,4.13
2607,1285,2023-06-14,9438,18,524.33,3.53
2608,2443,2023-03-21,12336,7,1762.29,0.12
2609,1862,2023-09-12,7170,21,341.43,1.4
2610,4926,2018-02-22,5340,7,762.86,1.18
2611,876,2023-10-08,3888,14,277.71,1.28
2612,3149,2022-02-15,5438,13,418.31,4.31
2613,1717,2018-06-07,7983,7,1140.43,3.19
2614,377,2023-09-22,7541,23,327.87,4.33
2615,4264,2022-01-01,1830,16,114.38,0.21
2616,3398,2021-10-18,12299,23,534.74,3.48
2617,378,2019-12-18,12396,8,1549.5,2.95
2618,192,2020-04-06,5826,9,647.33,1.07
2619,1345,2018-04-26,7067,7,1009.57,2.98
2620,616,2018-06-18,11582,20,579.1,4.64
2621,4802,2018-08-03,13332,6,2222.0,4.48
2622,3562,2019-09-16,14622,13,1124.77,4.74
2623,587,2022-10-02,6976,24,290.67,1.94
2624,2083,2021-10-15,7778,19,409.37,4.35
2625,85,2019-12-01,11787,20,589.35,1.15
2626,700,2023-06-01,6228,23,270.78,0.16
2627,4027,2023-10-15,1503,10,150.3,0.25
2628,3351,2018-05-17,3383,15,225.53,2.92
2629,4671,2021-08-13,11758,16,734.88,1.41
2630,3835,2022-04-20,11885,8,1485.62,4.73
2631,4871,2023-04-20,14248,18,791.56,3.8
2632,3770,2021-12-16,3409,10,340.9,1.35
2633,4776,2021-01-08,14076,21,670.29,3.66
2634,2189,2023-07-07,10718,16,669.88,1.03
2635,648,2022-11-22,7604,13,584.92,4.39
2636,2454,2023-01-14,9120,7,1302.86,0.22
2637,4030,2020-09-06,2656,20,132.8,3.96
2638,2391,2019-04-12,9208,13,708.31,1.48
2639,4609,2019-01-01,9254,6,1542.33,3.57
2640,2040,2020-05-09,4089,22,185.86,1.22
