ID do Cliente,Nome,Sexo,Idade,Faixa Etária,Renda Mensal,Cidade,Estado,Região,Nível de Escolaridade
1071,Cliente 1071,Feminino,63,56+,8308,Campo Grande,MS,Centro-Oeste,Fundamental
1072,Cliente 1072,Feminino,43,36-45,7909,Goiânia,GO,Centro-Oeste,Fundamental
1073,Cliente 1073,Masculino,63,56+,6077,Curitiba,PR,Sul,Pós-graduação
1074,Cliente 1074,Masculino,41,36-45,9990,Porto Velho,RO,Norte,Pós-graduação
1075,Cliente 1075,Feminino,23,18-25,5338,Porto Velho,RO,Norte,Médio
1076,Cliente 1076,Feminino,64,56+,2635,Vitória,ES,Sudeste,Médio
1077,Cliente 1077,Feminino,20,18-25,9871,São Luís,MA,Nordeste,Pós-graduação
1078,Cliente 1078,Masculino,63,56+,4980,Manaus,AM,Norte,Superior
1079,Cliente 1079,Masculino,52,46-55,3886,Porto Velho,RO,Norte,Fundamental
1080,Cliente 1080,Feminino,53,46-55,9510,Rio Branco,AC,Norte,Pós-graduação
1081,Cliente 1081,Feminino,31,26-35,9244,Rio Branco,AC,Norte,Pós-graduação
1082,Cliente 1082,Feminino,29,26-35,6216,Goiânia,GO,Centro-Oeste,Pós-graduação
1083,Cliente 1083,Masculino,61,56+,4773,Goiânia,GO,Centro-Oeste,Superior
1084,Cliente 1084,Feminino,58,56+,3722,São Paulo,SP,Sudeste,Superior
1085,Cliente 1085,Masculino,35,26-35,7996,Porto Alegre,RS,Sul,Superior
1086,Cliente 1086,Feminino,48,46-55,2377,Florianópolis,SC,Sul,Pós-graduação
1087,Cliente 1087,Masculino,18,18-25,9784,Recife,PE,Nordeste,Fundamental
1088,Cliente 1088,Feminino,18,18-25,5991,Vitória,ES,Sudeste,Pós-graduação
1089,Cliente 1089,Masculino,40,36-45,5334,São Paulo,SP,Sudeste,Médio
1090,Cliente 1090,Masculino,41,36-45,3382,Belo Horizonte,MG,Sudeste,Pós-graduação
1091,Cliente 1091,Feminino,54,46-55,2789,Belém,PA,Norte,Pós-graduação
1092,Cliente 1092,Masculino,18,18-25,4955,Rio de Janeiro,RJ,Sudeste,Médio
1093,Cliente 1093,Masculino,64,56+,4698,Campo Grande,MS,Centro-Oeste,Pós-graduação
1094,Cliente 1094,Masculino,30,26-35,9883,Porto Alegre,RS,Sul,Superior
1095,Cliente 1095,Feminino,61,56+,7346,Vitória,ES,Sudeste,Pós-graduação
1096,Cliente 1096,Feminino,27,26-35,5631,São Paulo,SP,Sudeste,Médio
1097,Cliente 1097,Masculino,33,26-35,8050,Salvador,BA,Nordeste,Médio
1098,Cliente 1098,Feminino,65,56+,2708,São Luís,MA,Nordeste,Superior
1099,Cliente 1099,Masculino,29,26-35,7868,Porto Velho,RO,Norte,Superior
1100,Cliente 1100,Masculino,19,18-25,2035,Florianópolis,SC,Sul,Superior
1101,Cliente 1101,Feminino,29,26-35,4938,São Paulo,SP,Sudeste,Médio
1102,Cliente 1102,Feminino,51,46-55,4512,Belo Horizonte,MG,Sudeste,Superior
1103,Cliente 1103,Feminino,61,56+,8138,Belo Horizonte,MG,Sudeste,Superior
1104,Cliente 1104,Masculino,64,56+,3109,Vitória,ES,Sudeste,Fundamental
1105,Cliente 1105,Masculino,27,26-35,2803,Belo Horizonte,MG,Sudeste,Médio
1106,Cliente 1106,Masculino,30,26-35,3717,Porto Alegre,RS,Sul,Pós-graduação
1107,Cliente 1107,Feminino,45,36-45,3191,Belo Horizonte,MG,Sudeste,Fundamental
1108,Cliente 1108,Feminino,47,46-55,7269,Belém,PA,Norte,Pós-graduação
1109,Cliente 1109,Masculino,62,56+,2970,Porto Alegre,RS,Sul,Fundamental
1110,Cliente 1110,Feminino,62,56+,2627,Campo Grande,MS,Centro-Oeste,Superior
1111,Cliente 1111,Masculino,39,36-45,9643,Rio Branco,AC,Norte,Superior
1112,Cliente 1112,Masculino,20,18-25,8299,Recife,PE,Nordeste,Superior
1113,Cliente 1113,Feminino,63,56+,9722,Belo Horizonte,MG,Sudeste,Superior
1114,Cliente 1114,Feminino,41,36-45,4570,Recife,PE,Nordeste,Médio
1115,Cliente 1115,Masculino,32,26-35,3565,Florianópolis,SC,Sul,Superior
1116,Cliente 1116,Feminino,56,56+,6525,Rio de Janeiro,RJ,Sudeste,Médio
1117,Cliente 1117,Feminino,28,26-35,9277,Vitória,ES,Sudeste,Médio
1118,Cliente 1118,Feminino,46,46-55,7863,Porto Velho,RO,Norte,Superior
1119,Cliente 1119,Feminino,27,26-35,4194,Recife,PE,Nordeste,Médio
1120,Cliente 1120,Feminino,24,18-25,6544,Porto Alegre,RS,Sul,Fundamental
1121,Cliente 1121,Masculino,62,56+,6731,Porto Alegre,RS,Sul,Pós-graduação
1122,Cliente 1122,Masculino,35,26-35,8134,Belo Horizonte,MG,Sudeste,Superior
1123,Cliente 1123,Masculino,27,26-35,2828,Goiânia,GO,Centro-Oeste,Superior
1124,Cliente 1124,Masculino,21,18-25,9063,Porto Alegre,RS,Sul,Fundamental
1125,Cliente 1125,Masculino,36,36-45,3113,Vitória,ES,Sudeste,Superior
1126,Cliente 1126,Masculino,33,26-35,4568,Campo Grande,MS,Centro-Oeste,Pós-graduação
1127,Cliente 1127,Masculino,54,46-55,9580,Porto Velho,RO,Norte,Pós-graduação
1128,Cliente 1128,Masculino,19,18-25,3421,Belo Horizonte,MG,Sudeste,Pós-graduação
1129,Cliente 1129,Feminino,21,18-25,9801,Rio Branco,AC,Norte,Fundamental
1130,Cliente 1130,Masculino,38,36-45,9339,Florianópolis,SC,Sul,Médio
1131,Cliente 1131,Masculino,27,26-35,6899,Porto Velho,RO,Norte,Superior
1132,Cliente 1132,Feminino,54,46-55,4426,Rio Branco,AC,Norte,Fundamental
1133,Cliente 1133,Feminino,58,56+,3106,Salvador,BA,Nordeste,Pós-graduação
1134,Cliente 1134,Masculino,44,36-45,2544,Belo Horizonte,MG,Sudeste,Pós-graduação
1135,Cliente 1135,Feminino,61,56+,7002,Brasília,DF,Centro-Oeste,Médio
1136,Cliente 1136,Masculino,29,26-35,3207,Belo Horizonte,MG,Sudeste,Superior
1137,Cliente 1137,Masculino,55,46-55,9850,Campo Grande,MS,Centro-Oeste,Médio
1138,Cliente 1138,Feminino,38,36-45,7787,São Paulo,SP,Sudeste,Pós-graduação
1139,Cliente 1139,Feminino,47,46-55,7569,Curitiba,PR,Sul,Fundamental
1140,Cliente 1140,Masculino,26,26-35,7051,Goiânia,GO,Centro-Oeste,Superior
1141,Cliente 1141,Masculino,46,46-55,2976,Rio de Janeiro,RJ,Sudeste,Pós-graduação
1142,Cliente 1142,Feminino,51,46-55,4315,Goiânia,GO,Centro-Oeste,Pós-graduação
1143,Cliente 1143,Feminino,51,46-55,7800,Rio Branco,AC,Norte,Pós-graduação
1144,Cliente 1144,Masculino,56,56+,3533,Goiânia,GO,Centro-Oeste,Fundamental
1145,Cliente 1145,Masculino,29,26-35,9833,Porto Alegre,RS,Sul,Fundamental
1146,Cliente 1146,Feminino,48,46-55,3325,Goiânia,GO,Centro-Oeste,Pós-graduação
1147,Cliente 1147,Masculino,57,56+,2872,Porto Alegre,RS,Sul,Médio
1148,Cliente 1148,Feminino,55,46-55,4405,Recife,PE,Nordeste,Médio
1149,Cliente 1149,Feminino,54,46-55,6095,Porto Alegre,RS,Sul,Médio
1150,Cliente 1150,Masculino,25,18-25,6520,Rio de Janeiro,RJ,Sudeste,Pós-graduação
1151,Cliente 1151,Masculino,51,46-55,3743,Campo Grande,MS,Centro-Oeste,Superior
1152,Cliente 1152,Masculino,28,26-35,9633,Florianópolis,SC,Sul,Pós-graduação
1153,Cliente 1153,Feminino,47,46-55,4242,Porto Velho,RO,Norte,Superior
1154,Cliente 1154,Masculino,34,26-35,5052,Goiânia,GO,Centro-Oeste,Médio
1155,Cliente 1155,Masculino,60,56+,2846,Belém,PA,Norte,Médio
1156,Cliente 1156,Masculino,61,56+,4949,Porto Alegre,RS,Sul,Fundamental
1157,Cliente 1157,Feminino,30,26-35,2063,Belo Horizonte,MG,Sudeste,Pós-graduação
1158,Cliente 1158,Masculino,49,46-55,7268,São Luís,MA,Nordeste,Superior
1159,Cliente 1159,Feminino,22,18-25,6796,Manaus,AM,Norte,Médio
1160,Cliente 1160,Feminino,62,56+,3341,Salvador,BA,Nordeste,Pós-graduação
1161,Cliente 1161,Feminino,51,46-55,8403,Belo Horizonte,MG,Sudeste,Pós-graduação
1162,Cliente 1162,Feminino,47,46-55,7780,Porto Alegre,RS,Sul,Pós-graduação
1163,Cliente 1163,Masculino,49,46-55,2844,Porto Alegre,RS,Sul,Médio
1164,Cliente 1164,Feminino,38,36-45,4524,Campo Grande,MS,Centro-Oeste,Pós-graduação
1165,Cliente 1165,Masculino,49,46-55,4943,Curitiba,PR,Sul,Médio
1166,Cliente 1166,Feminino,49,46-55,8143,Porto Alegre,RS,Sul,Superior
1167,Cliente 1167,Masculino,23,18-25,2506,Vitória,ES,Sudeste,Pós-graduação
1168,Cliente 1168,Masculino,52,46-55,2896,Vitória,ES,Sudeste,Médio
1169,Cliente 1169,Masculino,52,46-55,8523,Goiânia,GO,Centro-Oeste,Pós-graduação
1170,Cliente 1170,Masculino,38,36-45,5316,São Paulo,SP,Sudeste,Superior
1171,Cliente 1171,Feminino,63,56+,2370,Curitiba,PR,Sul,Fundamental
1172,Cliente 1172,Feminino,37,36-45,4598,Recife,PE,Nordeste,Superior
1173,Cliente 1173,Masculino,33,26-35,9783,Rio de Janeiro,RJ,Sudeste,Fundamental
1174,Cliente 1174,Masculino,37,36-45,8688,Goiânia,GO,Centro-Oeste,Pós-graduação
1175,Cliente 1175,Masculino,50,46-55,9428,Porto Alegre,RS,Sul,Superior
1176,Cliente 1176,Feminino,52,46-55,6490,Brasília,DF,Centro-Oeste,Superior
1177,Cliente 1177,Feminino,38,36-45,3332,Campo Grande,MS,Centro-Oeste,Médio
1178,Cliente 1178,Masculino,25,18-25,4391,São Luís,MA,Nordeste,Pós-graduação
1179,Cliente 1179,Feminino,60,56+,7446,Campo Grande,MS,Centro-Oeste,Fundamental
1180,Cliente 1180,Feminino,57,56+,9068,Salvador,BA,Nordeste,Pós-graduação
1181,Cliente 1181,Feminino,21,18-25,7020,Fortaleza,CE,Nordeste,Fundamental
1182,Cliente 1182,Masculino,47,46-55,9980,Belém,PA,Norte,Superior
1183,Cliente 1183,Feminino,36,36-45,4740,São Luís,MA,Nordeste,Fundamental
1184,Cliente 1184,Masculino,33,26-35,5422,Belo Horizonte,MG,Sudeste,Superior
1185,Cliente 1185,Feminino,24,18-25,6347,Porto Alegre,RS,Sul,Médio
1186,Cliente 1186,Masculino,41,36-45,9781,Vitória,ES,Sudeste,Médio
1187,Cliente 1187,Masculino,22,18-25,4149,Belém,PA,Norte,Pós-graduação
1188,Cliente 1188,Masculino,44,36-45,6963,Campo Grande,MS,Centro-Oeste,Superior
1189,Cliente 1189,Masculino,44,36-45,3070,Salvador,BA,Nordeste,Superior
1190,Cliente 1190,Feminino,37,36-45,7620,Fortaleza,CE,Nordeste,Médio
1191,Cliente 1191,Feminino,36,36-45,8052,Curitiba,PR,Sul,Superior
1192,Cliente 1192,Masculino,40,36-45,3350,Belo Horizonte,MG,Sudeste,Médio
1193,Cliente 1193,Masculino,22,18-25,2860,Porto Alegre,RS,Sul,Médio
1194,Cliente 1194,Masculino,21,18-25,3794,Goiânia,GO,Centro-Oeste,Pós-graduação
1195,Cliente 1195,Masculino,63,56+,6610,Florianópolis,SC,Sul,Pós-graduação
1196,Cliente 1196,Masculino,33,26-35,3599,Florianópolis,SC,Sul,Superior
1197,Cliente 1197,Masculino,38,36-45,3751,Salvador,BA,Nordeste,Médio
1198,Cliente 1198,Feminino,48,46-55,2828,Goiânia,GO,Centro-Oeste,Pós-graduação
1199,Cliente 1199,Feminino,56,56+,9497,Rio Branco,AC,Norte,Pós-graduação
1200,Cliente 1200,Masculino,65,56+,2531,Florianópolis,SC,Sul,Pós-graduação
1201,Cliente 1201,Feminino,46,46-55,5052,Manaus,AM,Norte,Superior
1202,Cliente 1202,Masculino,65,56+,9062,Porto Alegre,RS,Sul,Superior
1203,Cliente 1203,Feminino,28,26-35,8476,Belém,PA,Norte,Médio
1204,Cliente 1204,Feminino,19,18-25,6871,Porto Velho,RO,Norte,Médio
1205,Cliente 1205,Feminino,19,18-25,8734,Recife,PE,Nordeste,Pós-graduação
1206,Cliente 1206,Feminino,38,36-45,7004,Rio de Janeiro,RJ,Sudeste,Médio
1207,Cliente 1207,Masculino,51,46-55,8360,Goiânia,GO,Centro-Oeste,Fundamental
1208,Cliente 1208,Feminino,62,56+,3088,São Luís,MA,Nordeste,Superior
1209,Cliente 1209,Feminino,40,36-45,4627,São Paulo,SP,Sudeste,Pós-graduação
1210,Cliente 1210,Feminino,52,46-55,9464,Fortaleza,CE,Nordeste,Superior
1211,Cliente 1211,Masculino,64,56+,2555,Porto Alegre,RS,Sul,Pós-graduação
1212,Cliente 1212,Masculino,57,56+,6049,Rio de Janeiro,RJ,Sudeste,Médio
1213,Cliente 1213,Feminino,55,46-55,5009,Goiânia,GO,Centro-Oeste,Médio
1214,Cliente 1214,Feminino,57,56+,8171,Manaus,AM,Norte,Superior
1215,Cliente 1215,Feminino,22,18-25,4435,Porto Alegre,RS,Sul,Fundamental
1216,Cliente 1216,Masculino,35,26-35,4215,Recife,PE,Nordeste,Médio
1217,Cliente 1217,Feminino,49,46-55,3650,Recife,PE,Nordeste,Fundamental
1218,Cliente 1218,Feminino,45,36-45,3574,Goiânia,GO,Centro-Oeste,Pós-graduação
1219,Cliente 1219,Feminino,18,18-25,2377,Belo Horizonte,MG,Sudeste,Pós-graduação
1220,Cliente 1220,Masculino,65,56+,3915,Salvador,BA,Nordeste,Médio
1221,Cliente 1221,Feminino,24,18-25,8356,Salvador,BA,Nordeste,Médio
1222,Cliente 1222,Feminino,65,56+,3238,Rio de Janeiro,RJ,Sudeste,Pós-graduação
1223,Cliente 1223,Feminino,43,36-45,9175,Recife,PE,Nordeste,Superior
1224,Cliente 1224,Feminino,60,56+,6245,Manaus,AM,Norte,Pós-graduação
1225,Cliente 1225,Masculino,31,26-35,9069,Goiânia,GO,Centro-Oeste,Superior
1226,Cliente 1226,Masculino,34,26-35,3723,Rio de Janeiro,RJ,Sudeste,Médio
1227,Cliente 1227,Feminino,24,18-25,6566,Rio de Janeiro,RJ,Sudeste,Pós-graduação
1228,Cliente 1228,Feminino,31,26-35,9569,Curitiba,PR,Sul,Médio
1229,Cliente 1229,Feminino,22,18-25,5376,Fortaleza,CE,Nordeste,Médio
1230,Cliente 1230,Masculino,29,26-35,7859,Manaus,AM,Norte,Fundamental
1231,Cliente 1231,Feminino,64,56+,5145,Goiânia,GO,Centro-Oeste,Médio
1232,Cliente 1232,Feminino,59,56+,2635,Rio Branco,AC,Norte,Pós-graduação
1233,Cliente 1233,Feminino,36,36-45,6040,Brasília,DF,Centro-Oeste,Pós-graduação
1234,Cliente 1234,Masculino,18,18-25,3864,Porto Alegre,RS,Sul,Superior
1235,Cliente 1235,Masculino,61,56+,7319,Curitiba,PR,Sul,Superior
1236,Cliente 1236,Feminino,49,46-55,9017,São Paulo,SP,Sudeste,Superior
1237,Cliente 1237,Feminino,42,36-45,7419,São Luís,MA,Nordeste,Superior
1238,Cliente 1238,Masculino,18,18-25,3533,São Luís,MA,Nordeste,Fundamental
1239,Cliente 1239,Feminino,54,46-55,3509,São Paulo,SP,Sudeste,Superior
1240,Cliente 1240,Feminino,31,26-35,4248,Porto Velho,RO,Norte,Pós-graduação
1241,Cliente 1241,Feminino,19,18-25,5074,Fortaleza,CE,Nordeste,Médio
1242,Cliente 1242,Masculino,53,46-55,7120,Florianópolis,SC,Sul,Pós-graduação
1243,Cliente 1243,Feminino,59,56+,7437,Rio Branco,AC,Norte,Pós-graduação
1244,Cliente 1244,Masculino,55,46-55,6283,São Paulo,SP,Sudeste,Fundamental
1245,Cliente 1245,Masculino,49,46-55,7329,Recife,PE,Nordeste,Médio
1246,Cliente 1246,Masculino,46,46-55,7764,Rio de Janeiro,RJ,Sudeste,Pós-graduação
1247,Cliente 1247,Masculino,57,56+,2128,São Luís,MA,Nordeste,Pós-graduação
1248,Cliente 1248,Feminino,42,36-45,4334,Manaus,AM,Norte,Fundamental
1249,Cliente 1249,Masculino,59,56+,2108,Porto Alegre,RS,Sul,Fundamental
1250,Cliente 1250,Masculino,33,26-35,4182,Porto Velho,RO,Norte,Fundamental
1251,Cliente 1251,Feminino,59,56+,9501,Florianópolis,SC,Sul,Fundamental
1252,Cliente 1252,Masculino,50,46-55,5085,Recife,PE,Nordeste,Pós-graduação
1253,Cliente 1253,Feminino,28,26-35,3557,Fortaleza,CE,Nordeste,Fundamental
1254,Cliente 1254,Feminino,63,56+,3458,Porto Velho,RO,Norte,Pós-graduação
1255,Cliente 1255,Masculino,21,18-25,2725,Fortaleza,CE,Nordeste,Fundamental
1256,Cliente 1256,Masculino,37,36-45,4979,Brasília,DF,Centro-Oeste,Médio
1257,Cliente 1257,Feminino,42,36-45,3280,Manaus,AM,Norte,Fundamental
1258,Cliente 1258,Feminino,21,18-25,5495,Recife,PE,Nordeste,Pós-graduação
1259,Cliente 1259,Masculino,43,36-45,5558,Campo Grande,MS,Centro-Oeste,Pós-graduação
1260,Cliente 1260,Masculino,35,26-35,9853,Brasília,DF,Centro-Oeste,Fundamental
1261,Cliente 1261,Masculino,56,56+,2346,Goiânia,GO,Centro-Oeste,Superior
1262,Cliente 1262,Feminino,46,46-55,8216,Porto Velho,RO,Norte,Pós-graduação
1263,Cliente 1263,Masculino,51,46-55,3650,Goiânia,GO,Centro-Oeste,Pós-graduação
1264,Cliente 1264,Feminino,31,26-35,6084,Vitória,ES,Sudeste,Médio
1265,Cliente 1265,Feminino,32,26-35,2288,Belém,PA,Norte,Superior
1266,Cliente 1266,Masculino,35,26-35,3339,Brasília,DF,Centro-Oeste,Pós-graduação
1267,Cliente 1267,Masculino,33,26-35,6589,Rio de Janeiro,RJ,Sudeste,Fundamental
1268,Cliente 1268,Masculino,57,56+,7157,Porto Velho,RO,Norte,Pós-graduação
1269,Cliente 1269,Masculino,36,36-45,8048,Florianópolis,SC,Sul,Pós-graduação
1270,Cliente 1270,Feminino,23,18-25,3153,São Luís,MA,Nordeste,Superior
1271,Cliente 1271,Feminino,57,56+,5351,Rio Branco,AC,Norte,Médio
1272,Cliente 1272,Feminino,46,46-55,8503,Belo Horizonte,MG,Sudeste,Superior
1273,Cliente 1273,Feminino,48,46-55,6530,Brasília,DF,Centro-Oeste,Médio
1274,Cliente 1274,Masculino,19,18-25,7350,Belo Horizonte,MG,Sudeste,Superior
1275,Cliente 1275,Masculino,23,18-25,9983,Porto Velho,RO,Norte,Superior
1276,Cliente 1276,Masculino,34,26-35,7844,Manaus,AM,Norte,Médio
1277,Cliente 1277,Masculino,48,46-55,6227,Goiânia,GO,Centro-Oeste,Fundamental
1278,Cliente 1278,Feminino,65,56+,3817,Salvador,BA,Nordeste,Superior
1279,Cliente 1279,Feminino,63,56+,4210,Belém,PA,Norte,Fundamental
1280,Cliente 1280,Feminino,58,56+,5426,Salvador,BA,Nordeste,Superior
1281,Cliente 1281,Feminino,19,18-25,5603,Salvador,BA,Nordeste,Médio
1282,Cliente 1282,Masculino,47,46-55,5303,Vitória,ES,Sudeste,Superior
1283,Cliente 1283,Masculino,41,36-45,7359,Campo Grande,MS,Centro-Oeste,Superior
1284,Cliente 1284,Masculino,63,56+,2392,Vitória,ES,Sudeste,Superior
1285,Cliente 1285,Feminino,20,18-25,9951,Fortaleza,CE,Nordeste,Superior
1286,Cliente 1286,Masculino,53,46-55,6223,Rio Branco,AC,Norte,Pós-graduação
1287,Cliente 1287,Feminino,49,46-55,6514,Belo Horizonte,MG,Sudeste,Fundamental
1288,Cliente 1288,Feminino,24,18-25,6301,Curitiba,PR,Sul,Superior
1289,Cliente 1289,Feminino,50,46-55,2589,Manaus,AM,Norte,Superior
1290,Cliente 1290,Feminino,65,56+,6014,Manaus,AM,Norte,Pós-graduação
1291,Cliente 1291,Masculino,23,18-25,9411,Manaus,AM,Norte,Médio
1292,Cliente 1292,Masculino,65,56+,6020,Goiânia,GO,Centro-Oeste,Médio
1293,Cliente 1293,Masculino,53,46-55,5362,São Paulo,SP,Sudeste,Médio
1294,Cliente 1294,Feminino,22,18-25,8374,Manaus,AM,Norte,Fundamental
1295,Cliente 1295,Masculino,34,26-35,7222,Campo Grande,MS,Centro-Oeste,Fundamental
1296,Cliente 1296,Masculino,62,56+,9051,Campo Grande,MS,Centro-Oeste,Superior
1297,Cliente 1297,Masculino,53,46-55,8491,Rio Branco,AC,Norte,Pós-graduação
1298,Cliente 1298,Masculino,20,18-25,2613,Porto Velho,RO,Norte,Médio
1299,Cliente 1299,Feminino,26,26-35,4095,Belo Horizonte,MG,Sudeste,Fundamental
1300,Cliente 1300,Feminino,22,18-25,6419,Belo Horizonte,MG,Sudeste,Pós-graduação
1301,Cliente 1301,Feminino,55,46-55,3122,Campo Grande,MS,Centro-Oeste,Fundamental
1302,Cliente 1302,Feminino,33,26-35,5516,Curitiba,PR,Sul,Fundamental
1303,Cliente 1303,Masculino,51,46-55,7441,Curitiba,PR,Sul,Pós-graduação
1304,Cliente 1304,Masculino,19,18-25,9520,Porto Velho,RO,Norte,Médio
1305,Cliente 1305,Feminino,26,26-35,3918,Florianópolis,SC,Sul,Fundamental
1306,Cliente 1306,Feminino,53,46-55,5760,Rio de Janeiro,RJ,Sudeste,Fundamental
1307,Cliente 1307,Masculino,51,46-55,5698,Curitiba,PR,Sul,Pós-graduação
1308,Cliente 1308,Masculino,45,36-45,5820,Fortaleza,CE,Nordeste,Fundamental
1309,Cliente 1309,Masculino,32,26-35,7283,Rio de Janeiro,RJ,Sudeste,Fundamental
1310,Cliente 1310,Feminino,55,46-55,3065,Curitiba,PR,Sul,Superior
1311,Cliente 1311,Masculino,25,18-25,8782,Vitória,ES,Sudeste,Fundamental
1312,Cliente 1312,Masculino,56,56+,9909,Curitiba,PR,Sul,Fundamental
1313,Cliente 1313,Feminino,49,46-55,2662,São Luís,MA,Nordeste,Médio
1314,Cliente 1314,Masculino,51,46-55,7975,Manaus,AM,Norte,Pós-graduação
1315,Cliente 1315,Masculino,51,46-55,6453,Brasília,DF,Centro-Oeste,Fundamental
1316,Cliente 1316,Masculino,46,46-55,5681,Porto Alegre,RS,Sul,Pós-graduação
1317,Cliente 1317,Masculino,43,36-45,7161,Porto Velho,RO,Norte,Superior
1318,Cliente 1318,Feminino,30,26-35,6680,Rio de Janeiro,RJ,Sudeste,Fundamental
1319,Cliente 1319,Masculino,36,36-45,5147,Belém,PA,Norte,Superior
1320,Cliente 1320,Masculino,48,46-55,8155,Curitiba,PR,Sul,Pós-graduação
1321,Cliente 1321,Feminino,45,36-45,5470,Florianópolis,SC,Sul,Fundamental
1322,Cliente 1322,Feminino,18,18-25,9752,Fortaleza,CE,Nordeste,Pós-graduação
1323,Cliente 1323,Masculino,21,18-25,2488,Rio de Janeiro,RJ,Sudeste,Pós-graduação
1324,Cliente 1324,Feminino,30,26-35,7062,Porto Velho,RO,Norte,Médio
1325,Cliente 1325,Masculino,26,26-35,5427,Fortaleza,CE,Nordeste,Médio
1326,Cliente 1326,Masculino,42,36-45,7407,Florianópolis,SC,Sul,Superior
1327,Cliente 1327,Feminino,52,46-55,9144,Porto Velho,RO,Norte,Médio
1328,Cliente 1328,Masculino,50,46-55,6433,Porto Velho,RO,Norte,Médio
1329,Cliente 1329,Masculino,43,36-45,8081,Curitiba,PR,Sul,Médio
1330,Cliente 1330,Feminino,36,36-45,5462,Campo Grande,MS,Centro-Oeste,Fundamental
1331,Cliente 1331,Masculino,21,18-25,9390,Manaus,AM,Norte,Médio
1332,Cliente 1332,Masculino,29,26-35,7446,Curitiba,PR,Sul,Superior
1333,Cliente 1333,Feminino,33,26-35,3544,Curitiba,PR,Sul,Pós-graduação
1334,Cliente 1334,Masculino,53,46-55,4450,Curitiba,PR,Sul,Fundamental
1335,Cliente 1335,Masculino,43,36-45,4325,Brasília,DF,Centro-Oeste,Fundamental
1336,Cliente 1336,Masculino,62,56+,4201,Brasília,DF,Centro-Oeste,Fundamental
1337,Cliente 1337,Masculino,34,26-35,8010,Belo Horizonte,MG,Sudeste,Médio
1338,Cliente 1338,Feminino,50,46-55,6839,Florianópolis,SC,Sul,Pós-graduação
1339,Cliente 1339,Feminino,27,26-35,6369,Porto Alegre,RS,Sul,Médio
1340,Cliente 1340,Masculino,24,18-25,7490,Porto Alegre,RS,Sul,Fundamental
1341,Cliente 1341,Masculino,53,46-55,8302,Porto Alegre,RS,Sul,Superior
1342,Cliente 1342,Masculino,33,26-35,7659,Brasília,DF,Centro-Oeste,Pós-graduação
1343,Cliente 1343,Masculino,24,18-25,4031,Goiânia,GO,Centro-Oeste,Pós-graduação
1344,Cliente 1344,Feminino,24,18-25,7108,Campo Grande,MS,Centro-Oeste,Pós-graduação
1345,Cliente 1345,Feminino,25,18-25,5452,Salvador,BA,Nordeste,Fundamental
1346,Cliente 1346,Feminino,30,26-35,2959,Florianópolis,SC,Sul,Pós-graduação
1347,Cliente 1347,Masculino,46,46-55,7254,Recife,PE,Nordeste,Pós-graduação
1348,Cliente 1348,Feminino,29,26-35,7863,Porto Velho,RO,Norte,Pós-graduação
1349,Cliente 1349,Masculino,33,26-35,2193,Porto Velho,RO,Norte,Fundamental
1350,Cliente 1350,Feminino,60,56+,4721,Rio Branco,AC,Norte,Fundamental
1351,Cliente 1351,Masculino,34,26-35,9593,Fortaleza,CE,Nordeste,Médio
1352,Cliente 1352,Masculino,27,26-35,8678,Manaus,AM,Norte,Pós-graduação
1353,Cliente 1353,Masculino,25,18-25,7206,Curitiba,PR,Sul,Superior
1354,Cliente 1354,Feminino,21,18-25,2738,São Paulo,SP,Sudeste,Fundamental
1355,Cliente 1355,Feminino,60,56+,9966,Belém,PA,Norte,Superior
1356,Cliente 1356,Feminino,55,46-55,6604,São Paulo,SP,Sudeste,Médio
1357,Cliente 1357,Masculino,26,26-35,5881,Rio Branco,AC,Norte,Fundamental
1358,Cliente 1358,Feminino,39,36-45,6205,Belo Horizonte,MG,Sudeste,Fundamental
1359,Cliente 1359,Feminino,26,26-35,3787,Salvador,BA,Nordeste,Fundamental
1360,Cliente 1360,Feminino,30,26-35,2760,Vitória,ES,Sudeste,Superior
1361,Cliente 1361,Feminino,48,46-55,3638,Brasília,DF,Centro-Oeste,Superior
1362,Cliente 1362,Feminino,20,18-25,2336,São Luís,MA,Nordeste,Pós-graduação
1363,Cliente 1363,Feminino,35,26-35,4073,Brasília,DF,Centro-Oeste,Fundamental
1364,Cliente 1364,Feminino,32,26-35,4813,Brasília,DF,Centro-Oeste,Superior
1365,Cliente 1365,Masculino,30,26-35,2509,Recife,PE,Nordeste,Médio
1366,Cliente 1366,Masculino,22,18-25,4828,Goiânia,GO,Centro-Oeste,Superior
